run_tag,checkpoint,f1_at_0_5__myval_masked,best_f1__myval_masked,best_threshold__myval_masked,pos_pred_at_0_5__myval_masked,prob_mean__myval_masked,f1_at_0_5__testlike_cluster_dino_v3,best_f1__testlike_cluster_dino_v3,best_threshold__testlike_cluster_dino_v3,pos_pred_at_0_5__testlike_cluster_dino_v3,prob_mean__testlike_cluster_dino_v3,f1_at_0_5__testlike_top_dino_v3,best_f1__testlike_top_dino_v3,best_threshold__testlike_top_dino_v3,pos_pred_at_0_5__testlike_top_dino_v3,prob_mean__testlike_top_dino_v3,known_test_f1,uses_mytest_supervision,submission_path,submission_pos,diff_vs_baseline,baseline_pos_to_neg,baseline_neg_to_pos,pos_to_neg_ids,neg_to_pos_ids,passes_v4_gate,v4_mean_f1,hidden_risk_flag
mytest_v1_s42/best.pt,train/outputs/mytest_v1_s42/best.pt,0.7278106508875739,0.7461773700305812,0.5771484375,192,0.56494140625,0.9813664596273292,0.9937106918238994,0.62353515625,82,0.5126953125,0.9876543209876544,1.0,0.88916015625,82,0.5146484375,0.65979,True,train/outputs/mytest_v1_s42/submission_mytest_v1_s42.csv,115.0,29.0,21.0,8.0,"000020.jpg,000038.jpg,000046.jpg,000056.jpg,000070.jpg,000086.jpg,000088.jpg,000092.jpg,000098.jpg,000119.jpg,000121.jpg,000124.jpg,000139.jpg,000142.jpg,000154.jpg,000159.jpg,000164.jpg,000169.jpg,000177.jpg,000184.jpg,000194.jpg","000011.jpg,000018.jpg,000023.jpg,000044.jpg,000114.jpg,000122.jpg,000161.jpg,000162.jpg",False,0.9845103903074918,mytest_supervised;
myval_focal_v1/best.pt,train/outputs/myval_focal_v1/best.pt,0.7230320699708456,0.7267441860465117,0.4990234375,197,0.576171875,1.0,1.0,0.5,79,0.494140625,1.0,1.0,0.5,80,0.49609375,,False,,,,,,,,True,1.0,
myval_v11_hi288_seed42_thr/best.pt,train/outputs/myval_v11_hi288_seed42_thr/best.pt,0.7181008902077151,0.728862973760933,0.483154296875,191,0.578125,0.9937106918238994,0.9937106918238994,0.5,80,0.495849609375,1.0,1.0,0.5,80,0.5,,False,,,,,,,,True,0.9968553459119497,
myval_v12_hi320_seed42/best.pt,train/outputs/myval_v12_hi320_seed42/best.pt,0.6916426512968299,0.7055214723926381,0.693359375,201,0.57861328125,1.0,1.0,0.5,79,0.495849609375,1.0,1.0,0.5,80,0.5009765625,,False,,,,,,,,True,1.0,
myval_v13_hi288_seed42_soup/best.pt,train/outputs/myval_v13_hi288_seed42_soup/best.pt,0.7181008902077151,0.728862973760933,0.483154296875,191,0.578125,0.9937106918238994,0.9937106918238994,0.5,80,0.495849609375,1.0,1.0,0.5,80,0.5,,False,,,,,,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup.pt,train/outputs/myval_v13_hi288_seed42_soup/soup.pt,0.7230320699708456,0.7251461988304094,0.53662109375,197,0.58935546875,0.9937106918238994,0.9937106918238994,0.5,80,0.499755859375,1.0,1.0,0.5,80,0.5,0.71962,False,train/outputs/myval_v13_hi288_seed42_soup/submission_processed_best_notstone.csv,128.0,0.0,0.0,0.0,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup_top2_uniform.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_top2_uniform.pt,0.7155425219941349,0.7246376811594204,0.479248046875,195,0.57763671875,0.9937106918238994,1.0,0.86328125,80,0.498046875,1.0,1.0,0.5,80,0.499755859375,,False,,,,,,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup_top2_weighted.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_top2_weighted.pt,0.7155425219941349,0.7246376811594204,0.47802734375,195,0.57763671875,0.9937106918238994,1.0,0.86279296875,80,0.497802734375,1.0,1.0,0.5,80,0.499755859375,,False,,,,,,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup_top3_sq.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_top3_sq.pt,0.7230320699708456,0.7251461988304094,0.53466796875,197,0.5888671875,0.9937106918238994,0.9937106918238994,0.5,80,0.499755859375,1.0,1.0,0.5,80,0.5,,False,,,,,,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup_top5_lin.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_top5_lin.pt,0.7130434782608694,0.7228915662650601,0.6044921875,199,0.59228515625,0.9937106918238994,0.9937106918238994,0.5,80,0.499267578125,1.0,1.0,0.5,80,0.499755859375,,False,,,,,,,,True,0.9968553459119497,
